id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text,city,country,combined_features,total_reviews,today_hours,place_type
ChIJR5iTmmGQdkcRMhe3zatrdSU,domquartier salzburg,4.6,1,indoor,47.7985009,13.0456487,Monday: 10:00 AM – 5:00 PM | Tuesday: Closed | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=2699181937313388338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,museum art museum art gallery church place of worship association or organization event venue point of interest service establishment,salzburg,austria,"A indoor destination named domquartier salzburg located in salzburg, austria. This place features characteristics and experiences such as: museum art museum art gallery church place of worship association or organization event venue point of interest service establishment. It is categorized as a destination. It is moderately priced and mid-range.",420,Monday: 10:00 AM – 5:00 PM | Tuesday: Closed | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,destination
ChIJf0zTqWGQdkcRLclzz6-fLmY,st. peter's abbey,4.6,1,outdoor,47.7975729,13.044445,"Monday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Tuesday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Wednesday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Thursday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Friday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Saturday: Closed | Sunday: Closed",https://maps.google.com/?cid=7362998018245904685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction church place of worship association or organization point of interest establishment,salzburg,austria,"A outdoor destination named st. peter's abbey located in salzburg, austria. This place features characteristics and experiences such as: tourist attraction church place of worship association or organization point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",155,"Monday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Tuesday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Wednesday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Thursday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Friday: 8:00 AM – 12:00 PM, 12:30 – 6:30 PM | Saturday: Closed | Sunday: Closed",destination
ChIJxWcjzGSQdkcRN1WEyql2-Uk,mirabell gardens,4.7,1,outdoor,47.8045848,13.0423103,Monday: 6:00 AM – 9:00 PM | Tuesday: 6:00 AM – 9:00 PM | Wednesday: 6:00 AM – 9:00 PM | Thursday: 6:00 AM – 9:00 PM | Friday: 6:00 AM – 9:00 PM | Saturday: 6:00 AM – 9:00 PM | Sunday: 6:00 AM – 9:00 PM,https://maps.google.com/?cid=5330422105588913463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,garden tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named mirabell gardens located in salzburg, austria. This place features characteristics and experiences such as: garden tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",358,Monday: 6:00 AM – 9:00 PM | Tuesday: 6:00 AM – 9:00 PM | Wednesday: 6:00 AM – 9:00 PM | Thursday: 6:00 AM – 9:00 PM | Friday: 6:00 AM – 9:00 PM | Saturday: 6:00 AM – 9:00 PM | Sunday: 6:00 AM – 9:00 PM,destination
ChIJXaLY_5SRdkcR6jtAdojgmc0,getreidegasse street,4.6,1,outdoor,47.8000322,13.0424271,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=14815119325916052458&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named getreidegasse street located in salzburg, austria. This place features characteristics and experiences such as: tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",428,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJdcwcsWWQdkcRRacRj7tCVGI,haus der natur,4.7,1,outdoor,47.8016443,13.0392002,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,https://maps.google.com/?cid=7085361487087249221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,zoo tourist attraction museum point of interest establishment,salzburg,austria,"A outdoor destination named haus der natur located in salzburg, austria. This place features characteristics and experiences such as: zoo tourist attraction museum point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",412,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,destination
ChIJkYyOI2OQdkcRyWkYMvlssps,linzer gasse platzl,4.5,1,outdoor,47.801709800000005,13.0451804,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=11219149439276444105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named linzer gasse platzl located in salzburg, austria. This place features characteristics and experiences such as: tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",322,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJqVRh-WGQdkcRQGIOidoSXaU,mozartplatz,4.5,1,outdoor,47.7988913,13.0477761,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=11915700918903792192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical landmark tourist attraction historical place point of interest establishment,salzburg,austria,"A outdoor destination named mozartplatz located in salzburg, austria. This place features characteristics and experiences such as: historical landmark tourist attraction historical place point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",215,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJZ4uYm0GQdkcRC5T5jVt7yuo,stiegl-brauwelt,4.4,1,outdoor,47.7936849,13.0214374,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=16918470583324873739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction brewery austrian restaurant european restaurant liquor store museum bar event venue manufacturer restaurant point of interest store food service establishment,salzburg,austria,"A outdoor destination named stiegl-brauwelt located in salzburg, austria. This place features characteristics and experiences such as: tourist attraction brewery austrian restaurant european restaurant liquor store museum bar event venue manufacturer restaurant point of interest store food service establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",67,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:00 AM – 8:00 PM,restaurant
ChIJHd0TY2OQdkcR59EiCmY5mTo,mozart residence,4.0,1,outdoor,47.8026282,13.0438679,Monday: 9:00 AM – 5:30 PM | Tuesday: 9:00 AM – 5:30 PM | Wednesday: 9:00 AM – 5:30 PM | Thursday: 9:00 AM – 5:30 PM | Friday: 9:00 AM – 5:30 PM | Saturday: 9:00 AM – 5:30 PM | Sunday: 9:00 AM – 5:30 PM,https://maps.google.com/?cid=4222469236056052199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,museum tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named mozart residence located in salzburg, austria. This place features characteristics and experiences such as: museum tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",197,Monday: 9:00 AM – 5:30 PM | Tuesday: 9:00 AM – 5:30 PM | Wednesday: 9:00 AM – 5:30 PM | Thursday: 9:00 AM – 5:30 PM | Friday: 9:00 AM – 5:30 PM | Saturday: 9:00 AM – 5:30 PM | Sunday: 9:00 AM – 5:30 PM,destination
ChIJX-E9QCORdkcRbMjAAXLf7Ds,sound of music pavilion,4.4,1,outdoor,47.763197,13.0639977,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,https://maps.google.com/?cid=4318071823490140268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named sound of music pavilion located in salzburg, austria. This place features characteristics and experiences such as: tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",206,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,destination
ChIJrSTpo4qQdkcRwjiAXeitQHI,festungsmuseum,4.2,1,outdoor,47.7950456,13.047269,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,https://maps.google.com/?cid=8232771332345968834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,history museum tourist attraction museum point of interest establishment,salzburg,austria,"A outdoor destination named festungsmuseum located in salzburg, austria. This place features characteristics and experiences such as: history museum tourist attraction museum point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",165,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,destination
ChIJaa0tBXuQdkcRHRndT3tsfQk,kurgarten,4.7,1,outdoor,47.8064183,13.041442,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=683821995306850589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,garden tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named kurgarten located in salzburg, austria. This place features characteristics and experiences such as: garden tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",367,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJ94bLRwCRdkcRAZgAsOYKG4M,salzburg,0.0,1,outdoor,47.7944386,13.0535264,No Opening Hours Data,https://maps.google.com/?cid=9447156629251332097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named salzburg located in salzburg, austria. This place features characteristics and experiences such as: tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",443,No Opening Hours Data,destination
ChIJR5iTmmGQdkcRxWwXfH58pS8,salzburg residence,4.7,1,outdoor,47.7982972,13.0450473,Monday: 10:00 AM – 5:00 PM | Tuesday: Closed | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=3433287173629504709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,museum art museum tourist attraction event venue point of interest service establishment,salzburg,austria,"A outdoor destination named salzburg residence located in salzburg, austria. This place features characteristics and experiences such as: museum art museum tourist attraction event venue point of interest service establishment. It is categorized as a destination. It is moderately priced and mid-range.",416,Monday: 10:00 AM – 5:00 PM | Tuesday: Closed | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,destination
ChIJF9E4p9CRdkcRg6doOjNZbxA,wasserrad,4.6,1,outdoor,47.7967947,13.0458881,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=1184263303579871107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment,salzburg,austria,"A outdoor destination named wasserrad located in salzburg, austria. This place features characteristics and experiences such as: tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",23,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJfdzqL3CQdkcR-jzYkazykcQ,bärenwirt,4.5,2,indoor,47.805949,13.035837,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,https://maps.google.com/?cid=14164369126052084986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named bärenwirt located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",353,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,restaurant
ChIJOW9CBoqQdkcRz2JCesYl798,zwettler's wirtshaus,4.5,2,indoor,47.7983325,13.0486525,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,https://maps.google.com/?cid=16136157524276699855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named zwettler's wirtshaus located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",350,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,restaurant
ChIJ-a3iRHqQdkcRTPQOXqOuQNs,imlauer sky - bar & restaurant in salzburg,4.6,3,indoor,47.8076013,13.0418632,Monday: 9:00 AM – 1:00 AM | Tuesday: 9:00 AM – 1:00 AM | Wednesday: 9:00 AM – 1:00 AM | Thursday: 9:00 AM – 1:00 AM | Friday: 9:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,https://maps.google.com/?cid=15798819509496640588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant bar food point of interest establishment,salzburg,austria,"A indoor destination named imlauer sky - bar & restaurant in salzburg located in salzburg, austria. This place features characteristics and experiences such as: restaurant bar food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",53,Monday: 9:00 AM – 1:00 AM | Tuesday: 9:00 AM – 1:00 AM | Wednesday: 9:00 AM – 1:00 AM | Thursday: 9:00 AM – 1:00 AM | Friday: 9:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,restaurant
ChIJv2M4F4qQdkcR5leYz3d_aq0,wirtshaus zum zirkelwirt | salzburg altstadt,4.5,2,indoor,47.798067800000005,13.0494439,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 10:00 PM,https://maps.google.com/?cid=12495940268653565926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named wirtshaus zum zirkelwirt | salzburg altstadt located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",307,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 10:00 PM,restaurant
ChIJSz0BiIqQdkcRNNLtB-AbyjE,pauli stubm,4.7,2,indoor,47.7964389,13.04825,Monday: Closed | Tuesday: 5:00 PM – 12:00 AM | Wednesday: 5:00 PM – 12:00 AM | Thursday: 5:00 PM – 12:00 AM | Friday: 5:00 PM – 12:00 AM | Saturday: 5:00 PM – 12:00 AM | Sunday: Closed,https://maps.google.com/?cid=3587710702173671988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant inn european restaurant lodging restaurant food point of interest establishment,salzburg,austria,"A indoor destination named pauli stubm located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant inn european restaurant lodging restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",46,Monday: Closed | Tuesday: 5:00 PM – 12:00 AM | Wednesday: 5:00 PM – 12:00 AM | Thursday: 5:00 PM – 12:00 AM | Friday: 5:00 PM – 12:00 AM | Saturday: 5:00 PM – 12:00 AM | Sunday: Closed,restaurant
ChIJZ6zywm6QdkcRADMxBr4AJTk,restaurant brunnauer,4.8,3,indoor,47.7902568,13.0477432,"Monday: 6:00 PM – 12:00 AM | Tuesday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Wednesday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Thursday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Friday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Saturday: Closed | Sunday: Closed",https://maps.google.com/?cid=4117698250447860480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant austrian restaurant european restaurant food point of interest establishment,salzburg,austria,"A indoor destination named restaurant brunnauer located in salzburg, austria. This place features characteristics and experiences such as: restaurant austrian restaurant european restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",86,"Monday: 6:00 PM – 12:00 AM | Tuesday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Wednesday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Thursday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Friday: 12:00 – 2:30 PM, 6:00 PM – 12:00 AM | Saturday: Closed | Sunday: Closed",restaurant
ChIJXTkrKmKQdkcR7hDF0nXbaXY,gasthof goldgasse,4.4,2,indoor,47.7994026,13.0459156,"Monday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Tuesday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Wednesday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Thursday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Friday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Saturday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Sunday: 12:00 – 4:30 PM, 6:00 – 11:00 PM",https://maps.google.com/?cid=8532592268123902190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named gasthof goldgasse located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",205,"Monday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Tuesday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Wednesday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Thursday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Friday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Saturday: 12:00 – 4:30 PM, 6:00 – 11:00 PM | Sunday: 12:00 – 4:30 PM, 6:00 – 11:00 PM",restaurant
ChIJs-7E3leRdkcRWaULc7_NuJs,meet2eat,4.9,2,indoor,47.7984748,13.0073321,"Monday: Closed | Tuesday: 11:30 AM – 2:00 PM, 6:00 – 10:30 PM | Wednesday: 11:30 AM – 2:00 PM, 6:00 – 10:30 PM | Thursday: 11:30 AM – 2:00 PM, 6:00 – 10:30 PM | Friday: 5:30 – 11:00 PM | Saturday: 5:30 – 11:00 PM | Sunday: Closed",https://maps.google.com/?cid=11220944693746181465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment,salzburg,austria,"A indoor destination named meet2eat located in salzburg, austria. This place features characteristics and experiences such as: restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",196,"Monday: Closed | Tuesday: 11:30 AM – 2:00 PM, 6:00 – 10:30 PM | Wednesday: 11:30 AM – 2:00 PM, 6:00 – 10:30 PM | Thursday: 11:30 AM – 2:00 PM, 6:00 – 10:30 PM | Friday: 5:30 – 11:00 PM | Saturday: 5:30 – 11:00 PM | Sunday: Closed",restaurant
ChIJUf7ra2OQdkcRLt4VE2l7aTk,johanneskeller,4.7,2,indoor,47.8026938,13.0448619,Monday: Closed | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 5:00 – 11:00 PM | Sunday: Closed,https://maps.google.com/?cid=4136973423938493998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment,salzburg,austria,"A indoor destination named johanneskeller located in salzburg, austria. This place features characteristics and experiences such as: restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",25,Monday: Closed | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 5:00 – 11:00 PM | Sunday: Closed,restaurant
ChIJxTzDO3qQdkcRtMU9MAKdCWA,braurestaurant imlauer,4.5,2,indoor,47.8089826,13.0420668,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,https://maps.google.com/?cid=6920234935156327860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named braurestaurant imlauer located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",440,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,restaurant
ChIJUQjd22OQdkcRou2i7tFh-y8,wirtshaus elefant,4.4,3,indoor,47.7997768,13.0444145,Monday: Closed | Tuesday: 11:30 AM – 11:30 PM | Wednesday: 11:30 AM – 11:30 PM | Thursday: 11:30 AM – 11:30 PM | Friday: 11:30 AM – 11:30 PM | Saturday: 11:30 AM – 11:30 PM | Sunday: Closed,https://maps.google.com/?cid=3457464693216701858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named wirtshaus elefant located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",112,Monday: Closed | Tuesday: 11:30 AM – 11:30 PM | Wednesday: 11:30 AM – 11:30 PM | Thursday: 11:30 AM – 11:30 PM | Friday: 11:30 AM – 11:30 PM | Saturday: 11:30 AM – 11:30 PM | Sunday: Closed,restaurant
